51344449218,feg,77,31
51344482534,acf,162,141
51344488934,dcb,18,477
51344496108,dae,177,180
51344542476,bcb,106,28
51344548530,gba,171,138
51344601916,gbd,239,266
51344613417,dga,8,135
51344630573,ffb,157,268
51344705880,gag,296,102
51344706354,faa,263,9
51344722239,bdc,174,13
51344728034,gga,203,7
51344785132,agc,2,134
51344797752,bdc,163,10
51344804556,afc,4,163
51344829101,gbf,32,103
51344856932,bga,159,81
51344875989,bac,288,176
51344899592,gbc,184,279
51344914286,bcc,218,5
51344951792,ffg,158,115
51344954895,edd,280,300
51344983823,faf,50,60
51344993089,bec,25,301
51344996106,egf,252,256
51345017388,ggb,6,94
51345037923,ffc,223,52
51345041517,aac,33,61
51345041970,egg,196,314
51345070434,eac,93,86
51345088911,fac,121,153
51345096028,bae,102,5
51345121875,baa,71,138
51345122948,acd,277,62
51345124111,ega,111,17
51345147676,eaa,103,141
51345193876,bgf,70,35
51345206804,bee,120,44
51345219348,ada,210,34
51345227625,agc,275,127
51345252697,dbb,97,198
51345254357,bcf,297,167
51345256332,egd,185,221
51345265304,dcc,188,150
51345267283,edf,299,60
51345272631,baf,86,194
51345288844,ade,235,253
51345298998,bab,251,120
51345314106,dbd,166,318
51345316661,bbb,155,103
51345334432,efb,185,162
51345379072,ced,282,179
51345409259,bfc,221,17
51345417667,cdb,9,172
51345445181,egb,167,92
51345447054,dea,4,107
51345458688,gee,228,5
51345461323,dab,260,119
51345498768,beg,157,10
51345508129,ced,238,143
51345512095,fgc,156,96
51345526492,dcc,211,172
51345532201,cdf,142,367
51345533002,afb,125,228
51345534310,aef,177,74
51345541082,cce,25,203
51345548640,afe,247,31
51345565711,fdf,192,104
51345570179,efd,266,145
51345585138,feb,55,14
51345588003,daf,108,56
51345617845,ece,106,70
51345679022,adf,60,217
51345709920,ebc,4,72
51345711837,fee,31,130
51345773715,cgf,174,66
51345779739,acg,252,79
51345848633,agf,293,135
51345884098,fgg,44,10
51345889762,fde,220,145
51345923334,eff,193,192
51345925137,agc,261,142
51345995550,cfd,174,49
51346014521,aab,188,281
51346019117,bbb,58,97
51346030789,baa,260,157
51346030813,bdf,230,86
51346032438,dda,15,221
51346036286,aad,77,12
51346107565,deb,261,43
51346110448,bbf,226,329
51346121402,cgc,128,30
51346135907,fgf,278,351
51346142124,ceg,159,190
51346162146,eda,247,224
51346167031,dgd,80,152
51346178773,aae,206,244
51346178844,fgd,295,105
51346182782,dfd,146,18
51346187662,ecd,153,60
51346202558,deb,211,41
51346229825,dde,254,247
51346253239,adf,4,190
51346256855,cac,52,158
51346260353,fcg,139,14
51346277048,cca,48,8
51346285605,ggf,164,354
51346288741,cec,242,246
51346296953,fcc,292,117
51346305629,fda,299,167
51346327750,bge,97,181
51346328447,gff,261,285
51346353845,cfb,250,118
51346377990,fcb,276,198
51346412117,cee,142,12
51346434049,gbg,199,127
51346441014,ccf,240,263
51346445751,def,249,5
51346451832,ecd,176,70
51346469742,agd,77,21
51346470622,gbd,232,273
51346493171,def,209,5
51346503326,ffc,59,59
51346507909,deg,107,226
51346522868,gge,222,80
51346530273,eda,23,259
51346531756,cbg,227,73
51346550789,beb,12,55
51346562517,abe,48,113
51346571870,bed,92,85
51346594745,cbb,31,232
51346594772,dfd,59,16
51346597053,fdg,41,196
51346609430,faa,178,10
51346633504,bgc,267,27
51346642055,eba,185,26
51346642142,cdc,180,198
51346678839,gfd,159,9
51346693495,bdb,64,56
51346693851,cdb,44,196
51346761103,adb,194,74
51346781766,ceb,200,14
51346793365,dfb,167,226
51346830332,gbf,142,94
51346855263,fbc,106,401
51346859026,edb,287,216
51346860012,fbb,72,24
51346877656,dee,36,182
51346896093,edg,139,235
51346899515,gbe,284,7
51346902169,bee,51,48
51346913983,cbf,173,5
51346949975,gad,26,157
51346958998,ege,172,314
51346984267,fde,56,137
51346987511,aab,46,230
51347006071,dbd,92,305
51347014178,dca,85,26
51347019683,ccd,36,201
51347032949,bbc,110,199
51347038456,efd,38,156
51347062853,fda,216,156
51347069203,cea,206,205
51347093342,gdc,203,193
51347113594,adf,183,171
51347158411,gcc,132,169
51347164999,dba,38,179
51347171210,bfa,121,224
51347184837,fgg,45,8
51347245465,age,143,5
51347249722,agg,116,112
51347269962,fca,55,5
51347272010,faf,150,64
51347294471,cfc,110,50
51347297668,dgb,236,247
51347301983,ddd,195,142
51347334061,ged,298,55
51347337161,cef,22,105
51347339988,ada,204,38
51347342202,eee,93,73
51347342239,cdc,168,194
51347374215,aga,239,30
51347425172,eac,232,71
51347426210,cdd,31,63
51347446048,gfb,295,247
51347453999,gec,249,173
51347459863,cab,266,180
51347472251,bgg,183,55
51347476347,cfb,4,107
51347480911,aaf,200,61
51347489597,dcg,179,183
51347509368,eeb,33,121
51347534416,ede,66,163
51347538842,fed,105,198
51347545113,fge,246,154
51347573833,cff,77,145
51347632061,aad,67,13
51347639677,bba,73,5
51347674598,cag,268,12
51347682387,aeb,95,91
51347687793,dfa,31,126
51347700961,bca,245,38
51347723490,ecf,218,269
51347725125,gae,232,476
51347732603,ebe,202,386
51347745307,afe,183,26
51347747614,eed,16,106
51347755534,dfd,188,18
51347762090,gfe,81,55
51347765451,bfb,192,75
51347766261,ddc,214,171
51347769963,gdf,281,213
51347776754,gcg,30,108
51347783439,fgg,102,7
51347784221,ege,190,351
51347791507,gfc,117,46
51347821629,aca,202,125
51347834512,bfg,10,20
51347858582,aec,213,154
51347869332,eff,140,192
51347873246,dgf,224,303
51347885498,bga,281,64
51347895828,fab,296,177
51347896012,fce,222,240
51347899715,dgg,245,135
51347911666,bda,209,18
51347919977,ece,48,81
51347940574,cde,108,304
51347943362,dfa,28,108
51347949523,ccb,156,213
51347978774,ged,165,55
51347985978,ecb,56,5
51348019042,fbb,275,27
51348059727,dbe,18,68
51348078287,adc,154,46
51348084976,cba,209,116
51348085891,bdc,282,10
51348108588,ddb,125,257
51348115667,bbd,37,288
51348118585,dgc,143,114
51348136738,daa,79,255
51348136840,afa,277,226
51348155120,bfd,44,64
51348175465,ged,98,49
51348217377,ffa,174,507
51348289677,gaf,130,168
51348310475,cda,173,428
51348359533,eab,265,292
51348376241,gab,110,75
51348395779,ffd,87,335
51348408435,fgb,93,166
51348410030,caa,53,170
51348418203,dff,62,93
51348426552,feb,137,14
51348443022,bfe,281,134
51348450532,ecg,165,43
51348452526,efe,180,168
51348457813,gfa,30,209
51348458024,fag,172,36
51348468123,fda,202,182
51348471263,aef,21,67
51348479111,fcc,214,119
51348480842,cbe,258,100
51348507886,aaa,60,304
51348513866,fef,65,118
51348526383,fgg,130,7
51348536335,caf,184,78
51348545583,eba,137,24
51348553101,fec,265,138
51348587142,fbd,199,414
51348605681,fcf,5,124
51348634213,gdc,163,216
51348642453,gec,163,204
51348647383,eeg,31,332
51348671478,cfg,29,226
51348682950,dfc,126,48
51348691764,eaf,236,165
51348692894,bed,130,94
51348697245,ggc,288,15
51348699671,dda,127,205
51348719053,gdd,116,130
51348739907,cec,85,248
51348745414,def,82,5
51348747740,gcb,225,115
51348751687,dgg,170,132
51348764051,agb,2,275
51348768802,gba,56,164
51348771154,fad,271,43
51348786032,cab,6,185
51348789454,bce,271,359
51348790391,efa,73,87
51348798539,fge,247,138
51348824580,acb,221,29
51348828604,bgd,136,145
51348836234,dcd,297,289
51348903171,afg,6,218
51348918222,dec,228,362
51348920475,eeg,101,371
51348946366,bfb,240,69
51348951731,agd,105,19
51348964275,acc,42,17
51348967484,gcd,207,224
51348977812,gee,203,5
51348987848,fga,69,288
51348990610,ecd,28,65
51348996505,eeb,179,96
51349012894,dcf,265,242
51349017112,gde,196,197
51349027810,ede,73,182
51349042640,afb,278,232
51349056927,bda,191,17
51349068499,gda,257,110
51349076730,faa,194,10
51349081665,gef,55,29
51349103936,geg,64,54
51349134468,aca,162,126
51349138562,dfe,245,292
51349166600,cgc,82,35
51349198818,eea,249,30
51349240533,abb,174,90
51349257446,gdb,19,262
51349285568,ebb,234,205
51349298196,cac,162,159
51349303051,dcb,185,548
51349305134,gfg,18,164
51349327577,fda,33,216
51349330410,ffe,202,10
51349354453,cge,254,316
51349356352,cbg,119,67
51349367322,bbc,49,228
51349374978,dde,289,286
51349400682,ebg,8,178
51349461547,dfg,68,192
51349485521,eac,220,66
51349507805,gce,243,56
51349511766,bfc,293,15
51349525813,caa,141,161
51349527785,daf,39,51
51349531114,gfe,203,52
51349550905,bbe,65,84
51349557619,dbg,52,83
51349561160,bcg,239,333
51349571182,edd,239,330
51349595226,bef,1,96
51349629182,ggg,205,104
51349642694,dbf,66,216
51349667275,dgf,164,257
51349670814,dce,297,37
51349679677,eag,67,245
51349683826,cad,143,456
51349696361,cgg,240,332
51349701977,ffg,25,136
51349706424,aee,265,156
51349709380,gag,186,102
51349726694,eec,88,25
51349762555,cbc,132,294
51349762587,cag,144,10
51349767809,cca,125,9
51349770423,acg,57,67
51349786679,dbc,170,14
51349788438,bad,86,128
51349789016,dab,266,119
51349812501,cag,46,10
51349886202,abf,70,329
51349897182,fdg,154,158
51349907196,geb,104,99
51349908531,ddg,192,107
51349947828,cag,175,10
51349971165,gcg,128,104
51349975834,adf,25,150
51349987330,ccc,24,120
51349987645,cgc,71,33
51350015723,efc,133,44
51350048045,egb,88,106
51350071556,bff,137,113
51350076697,bde,274,70
51350081648,ebc,231,79
51350088887,efc,132,51
51350097698,bdc,252,8
51350102355,cfe,257,28
51350109699,gbc,216,301
51350111376,adf,111,150
51350115028,ebd,158,252
51350117327,dac,281,5
51350122617,ccg,120,76
51350131334,ced,175,120
51350141052,eae,86,48
51350157654,edc,12,233
51350177075,cga,25,23
51350235656,bdb,203,66
51350286041,eef,266,91
51350305735,gcf,281,56
51350319316,ead,97,173
51350331184,ade,132,296
51350340892,ece,229,72
51350367546,dad,84,268
51350425580,fcd,108,54
51350425931,bad,6,140
51350426617,gcc,36,136
51350432683,ddf,97,126
51350444106,fdg,152,186
51350457897,fdd,265,150
51350489911,ecc,189,186
51350491495,dgc,201,132
51350498017,fbg,274,178
51350505788,bbc,180,189
51350515168,cba,26,102
51350545352,cde,241,288
51350546374,feg,183,25
51350552032,deg,204,194
51350561625,egc,205,257
51350589788,bea,22,105
51350596319,gga,287,6
51350621233,gde,282,224
51350633154,fac,101,125
51350639324,fbe,267,153
51350652403,eef,224,102
51350653913,bfg,243,20
51350654068,cec,139,223
51350669553,gca,158,125
51350679805,faf,113,66
51350695151,fba,46,125
51350700658,eee,158,73
51350702306,ccd,55,207
51350714594,gae,44,490
51350727093,fdf,236,106
51350754577,bdd,144,232
51350756301,cdg,81,283
51350757238,aae,138,207
51350784124,fdc,44,249
51350815700,bda,225,18
51350824303,abc,127,103
51350828799,afd,56,80
51350875051,fgd,186,99
51350882183,gca,195,123
51350935216,bca,181,42
51350939969,ebf,255,30
51350940920,bag,43,152
51350950203,bgd,67,137
51350953680,ebc,15,83
51350957295,deg,61,174
51350966921,gaf,124,156
51350971719,gac,16,187
51350974507,edf,165,63
51351011653,cgc,272,31
51351012419,gca,137,124
51351022849,fea,48,324
51351049462,abd,205,283
51351057626,bce,51,290
51351067710,bdg,170,183
51351117875,eba,209,25
51351147718,fae,243,150
51351169050,dgb,117,284
51351170921,beb,168,52
51351178358,ade,199,278
51351246153,aab,66,234
51351265872,aaf,213,54
51351293950,cae,162,247
51351309612,dec,3,304
51351311607,gea,32,321
51351321153,adc,161,54
51351361673,cbd,55,106
51351375556,cgc,163,35
51351385984,bfg,76,17
51351391893,gff,92,313
51351392399,bag,43,177
51351394571,bab,272,97
51351400738,ffb,195,270
51351461231,cda,233,500
51351462362,aed,283,106
51351462765,bcd,9,5
51351472416,ggd,109,16
51351488549,cfa,62,327
51351497290,daa,207,272
51351502678,ebf,150,34
51351526119,gef,228,29
51351533061,cfe,121,24
51351561709,add,47,105
51351582785,cgd,271,204
51351585885,aea,287,142
51351586898,afb,249,213
51351588504,bcb,2,32
51351616626,aac,260,56
51351622707,dea,27,118
51351652907,ffc,56,59
51351671074,aeg,121,169
51351696447,cce,34,192
51351710129,add,169,107
51351715718,cga,147,26
51351730061,dac,109,5
51351732472,efc,276,57
51351745116,fac,190,136
51351769433,acf,52,125
51351783091,efd,10,180
51351788230,fff,114,93
51351789519,dba,174,146
51351794378,eca,76,137
51351804683,afb,89,174
51351805155,eec,78,25
51351814223,bfe,299,124
51351841772,ggg,215,94
51351857822,bbc,134,179
51351889884,ddd,62,134
51351915620,gbf,223,91
51351918488,eab,289,300
51351928438,bgb,56,28
51351946456,aba,177,5
51351949103,dag,12,131
51351959235,fgb,292,141
51351986071,gfe,105,45
51352009093,efe,104,179
51352049448,gge,152,71
51352065271,ffc,79,47
51352076462,dgg,63,106
51352076640,cgg,155,355
51352103669,ead,139,179
51352111179,cce,162,224
51352113671,cfe,38,24
51352127916,bbg,274,44
51352150649,bcd,145,5
51352160379,cff,17,133
51352161226,fdb,265,315
51352164353,baf,99,166
51352175251,aca,137,131
51352183731,fbf,118,103
51352204429,eeb,164,94
51352207036,dcc,71,199
51352212432,ddc,191,200
51352230385,bff,83,110
51352244998,fed,17,194
51352247511,gff,151,309
51352250667,gbc,49,352
51352256633,cfc,256,53
51352278470,dgd,159,139
51352313903,aag,202,183
51352320796,ded,136,148
51352322214,aff,82,50
51352326713,fbd,142,405
51352327388,gaa,239,241
51352329670,bda,198,17
51352401000,bgc,189,24
51352418754,ega,54,20
51352424193,dbd,279,268
51352425816,bgg,149,57
51352447339,egf,218,217
51352459716,deb,161,43
51352477997,eed,155,99
51352485567,dgf,53,223
51352489910,acb,269,27
51352494202,abg,265,274
51352502567,cea,217,221
51352513853,eea,209,35
51352522806,dbb,183,199
51352531919,beg,153,10
51352547537,cec,5,207
51352558146,ccb,59,183
51352562533,ada,150,41
51352566531,bbc,280,209
51352607371,dda,148,188
51352639920,ggb,268,95
51352645626,bdc,88,8
51352655718,fff,75,75
51352674043,eba,84,24
51352682540,fbe,136,166
51352684533,fac,256,111
51352700937,bba,277,5
51352705890,gae,171,494
51352729832,abe,171,102
51352743065,afc,266,171
51352744736,eeb,218,95
51352748150,dfg,41,197
51352761836,dbc,273,11
51352782506,cgb,130,147
51352842396,ebb,297,219
51352856641,feg,25,23
51352893513,gab,199,67
51352893579,efc,290,55
51352946560,dce,267,31
51352958187,gdg,127,159
51352964568,bga,192,67
51352984705,bgg,154,53
51352994568,fcg,246,16
51353087098,aac,150,64
51353090498,gbb,116,101
51353098123,bed,288,103
51353104781,cdf,195,297
51353111291,eef,79,114
51353138672,cef,249,85
51353150234,bfc,27,15
51353166157,baf,69,136
51353197280,fee,13,148
51353200157,efg,54,105
51353207086,ggf,175,315
51353209824,dde,44,297
51353212754,cbb,272,208
51353221876,fcd,45,52
51353237101,fdf,287,119
51353248983,dbg,108,93
51353252517,fef,151,116
51353286543,fca,263,5
51353302587,cba,1,107
51353306806,dbg,127,102
51353356113,eda,7,284
51353370539,adg,32,86
51353383506,edc,255,207
51353387719,dce,263,25
51353412589,ace,103,32
51353418203,gef,294,33
51353428897,afc,47,176
51353438636,gce,274,62
51353454977,bgf,50,30
51353470265,dfc,298,48
51353481573,baa,207,174
51353482921,dga,206,132
51353505630,fcf,175,117
51353547689,bec,63,340
51353562198,fee,153,124
51353563864,dga,151,124
51353567136,gcc,208,144
51353569673,ede,298,216
51353590642,gff,228,293
51353601155,fcd,260,43
51353690417,gge,84,69
51353692992,bcb,297,34
51353693325,cdb,214,190
51353701190,fdf,266,114
51353705000,bae,225,5
51353719338,dge,2,135
51353757982,fcc,18,95
51353812607,dac,265,5
51353818683,fba,78,133
51353838156,ggf,281,371
51353846896,gfe,109,45
51353860538,dfe,77,318
51353867279,def,234,5
51353886644,aba,166,5
51353891603,gfe,126,49
51353938569,agc,75,139
51353945900,eeg,184,437
51353951304,dcd,217,341
51353954317,bcf,231,198
51353954492,bde,188,58
51353982542,cgf,73,52
51353986276,dce,291,24
51354001920,dae,21,212
51354043071,add,253,101
51354049498,aef,157,64
51354063599,fgf,116,312
51354067853,caf,200,62
51354088659,eaa,68,136
51354095094,gad,294,155
51354095763,fdb,92,277
51354097611,bac,186,165
51354107102,cdc,211,161
51354179564,eca,114,161
51354195158,bfe,247,137
51354213586,cbb,23,222
51354240368,fge,83,139
51354244125,ccf,78,291
51354272880,egg,218,361
51354276249,ged,151,42
51354285565,cac,290,155
51354287440,ddc,149,176
51354296073,bgf,74,28
51354299595,bdg,60,153
51354299822,adb,213,76
51354300355,afc,106,161
51354319210,bge,95,162
51354347415,fbc,189,376
51354349471,eac,47,66
51354360953,fbb,8,31
51354366655,ege,82,375
51354369332,cfg,249,192
51354372190,bbf,251,276
51354404521,bec,132,397
51354408979,bbb,107,98
51354412899,ege,255,375
51354423718,gbg,130,109
51354452173,egc,218,262
51354452633,afe,105,27
51354455338,acg,207,62
51354478408,cgd,44,171
51354485137,fbb,189,29
51354487053,adg,33,82
51354505622,cbg,111,74
51354512674,bff,234,125
51354519778,ddb,262,264
51354524479,cbc,125,317
51354528177,eed,244,107
51354532463,ceb,274,12
51354543000,fgc,274,103
51354555605,afd,15,92
51354608378,gdg,29,187
51354621048,ede,24,226
51354697292,aca,206,123
51354723718,gfb,112,293
51354726447,ffe,113,9
51354739988,beg,282,10
51354749319,cbe,25,90
51354799143,dba,168,132
51354806409,ddg,224,89
51354806542,gdd,237,131
51354809935,aeb,239,79
51354825882,cfe,192,27
51354841975,cdd,128,67
51354845186,acd,187,57
51354850543,bdf,215,94
51354899303,bcc,110,5
51354901105,bee,181,52
51354908889,fee,90,133
51354914603,aec,251,137
51354960568,eae,187,50
51354968091,dca,163,24
51354983669,dad,64,313
51355012153,egd,29,203
51355019863,cab,189,186
51355037399,ced,4,127
51355038801,bcf,228,229
51355062919,abe,146,121
51355063113,ccc,23,111
51355083909,cde,265,308
51355090680,eaa,96,136
51355094654,cfd,99,57
51355100419,cge,173,271
51355105363,acc,82,17
51355148927,gde,240,183
51355173078,fde,5,126
51355198998,ebb,47,186
51355200384,eed,261,107
51355214013,ffc,31,53
51355225977,cce,47,181
51355230957,cgg,8,408
51355252024,cfb,159,120
51355253445,dbd,107,225
51355271904,ceg,14,222
51355272403,dab,76,99
51355280296,fga,33,319
51355299537,efb,11,170
51355341562,dec,16,258
51355343569,efg,117,98
51355353480,bgd,108,130
51355367119,gbd,274,226
51355405489,edg,204,199
51355421563,bab,130,84
51355425367,ggb,247,108
51355437746,cba,13,107
51355447491,dfg,88,224
51355453623,agg,183,114
51355477242,bga,242,59
51355478703,ecf,294,309
51355487298,aae,116,229
51355496872,ddb,177,227
51355502324,gba,296,175
51355544335,fda,17,228
51355545441,bbd,230,308
51355547338,fdb,5,293
51355573183,fcb,10,213
51355582105,dee,103,176
51355594743,agf,290,112
51355609525,dfb,112,246
51355614516,cee,180,12
51355635682,bgg,282,58
51355660417,dbc,136,10
51355682480,aeg,272,182
51355689251,afe,140,26
51355695616,bge,83,152
51355708724,ede,5,214
51355715210,fag,29,41
51355715384,dcc,91,173
51355719390,dba,148,145
51355740146,ada,195,48
51355740476,cea,207,258
51355751669,bbe,269,69
51355766783,gfc,130,48
51355768537,gdb,247,259
51355838456,afc,141,167
51355840819,gae,234,587
51355855071,deg,253,196
51355906165,fba,46,118
51355925342,gcc,44,135
51355944095,caa,82,141
51355946505,dbc,40,8
51355947976,fca,256,5
51355969038,afd,9,95
51355969681,ddd,280,140
51355973314,bgf,64,25
51355990172,dgc,12,149
51355994917,dcg,31,151
51356021298,bga,72,47
51356056706,bcd,290,5
51356065111,dgb,155,249
51356102801,aba,91,5
51356105636,aba,47,5
51356118163,ebd,163,241
51356171356,edb,41,174
51356184090,fde,298,123
51356187036,gfd,17,9
51356189159,bcf,243,251
51356189414,gcg,33,112
51356192291,fab,160,201
51356214094,ecg,34,44
51356218201,dfa,121,128
51356222528,geb,181,90
51356236034,dfa,83,136
51356239192,cba,244,118
51356245399,geb,282,92
51356248256,faf,261,62
51356257063,adg,74,88
51356258200,bce,139,298
51356275641,gff,174,307
51356277447,gce,177,50
51356279197,dff,180,94
51356281087,dbf,104,177
51356283996,edc,101,192
51356289570,age,14,5
51356295402,cbf,26,5
51356341458,eec,200,27
51356351809,gea,134,349
51356380423,fdb,129,249
51356382945,bdb,181,61
51356388980,gbe,269,7
51356398514,bcd,289,5
51356416163,bfb,7,74
51356421590,afg,218,250
51356432988,gdc,297,233
51356449138,cbf,199,5
51356476740,ddf,23,144
51356493961,bea,195,107
51356548658,fgc,81,94
51356583516,eeg,191,380
51356622671,efd,3,183
51356624080,dge,95,108
51356625929,fdd,32,178
51356631847,aaa,233,343
51356675309,ecd,93,65
51356686976,abb,90,88
51356694651,gga,240,5
51356708629,aga,73,31
51356746168,baf,140,121
51356749048,bcg,62,316
51356762150,cad,11,446
51356773080,afg,24,272
51356800605,aee,126,131
51356808944,dfd,116,16
51356813590,cfe,176,24
51356838094,ecb,196,5
51356854233,bfa,153,217
51356856686,gaf,290,126
51356874797,ade,182,308
51356878959,gbd,227,214
51356891329,dff,245,78
51356930247,efa,21,102
51356959734,ggc,229,15
51356982809,cca,268,9
51356982905,aag,203,188
51356994605,cad,60,490
51357001249,dag,25,136
51357023284,bfa,111,201
51357033294,feg,28,26
51357047669,cdf,15,246
51357057820,afa,225,212
51357068651,bdd,181,215
51357069542,dbe,241,58
51357109833,eaf,160,158
51357114430,gab,204,74
51357118792,bac,40,183
51357126984,fce,65,192
51357135144,fdc,75,229
51357138280,dgb,263,226
51357149296,ccd,76,194
51357151870,efe,261,187
51357161008,eff,122,161
51357175720,ccg,138,79
51357189289,ece,214,79
51357190118,fgc,191,105
51357196789,eae,261,56
51357197119,aad,241,14
51357198660,acc,54,14
51357199608,ecf,219,299
51357213108,caf,238,60
51357217159,dfd,91,15
51357218772,cgc,114,38
51357226269,aab,18,198
51357233456,eab,114,321
51357251970,adb,253,90
51357260024,cgf,280,51
51357260978,dff,221,78
51357278226,ffd,181,318
51357282157,bfd,49,74
51357296201,agd,216,20
51357310100,bfc,229,12
51357315889,eee,221,62
51357330645,cda,8,485
51357365365,bdc,195,6
51357370891,dcd,6,405
51357375683,gdf,90,206
51357377828,gfa,294,206
51357380175,fba,38,127
51357386404,ebe,39,455
51357404715,gba,66,169
51357414780,fge,90,157
51357433509,ded,173,121
51357440229,gfe,145,44
51357447401,agb,158,277
51357489268,gba,135,145
51357514545,gge,160,55
51357542345,gdb,165,212
51357550300,eca,205,185
51357555478,ebe,175,455
51357563180,afb,20,200
51357576565,bda,104,15
51357576923,dcc,106,166
51357597703,cbb,55,197
51357600982,adb,136,106
51357614525,gbf,20,106
51357635720,ggb,102,126
51357642755,ege,296,386
51357647212,aef,210,68
51357671288,ffg,211,146
51357679203,dce,45,24
51357684100,feb,92,13
51357723573,edd,30,326
51357735518,fag,81,48
51357756334,gbc,254,408
51357762193,ecc,228,156
51357765759,cdc,291,132
51357775796,bca,196,43
51357829378,ffa,29,501
51357836707,agd,183,16
51357859343,eda,258,295
51357862273,eef,240,127
51357862593,gde,262,214
51357871136,cff,31,114
51357878934,cbd,233,108
51357884573,bgb,107,28
51357886217,bbc,187,231
51357892189,ded,255,102
51357970858,dcb,259,613
51357981053,eff,38,178
51357984434,ggg,253,85
51357995572,ffa,191,581
51358003244,eaa,165,149
51358013777,fgd,171,109
51358032531,gec,92,191
51358042317,dcf,191,234
51358069252,fbe,70,190
51358096434,cgc,77,35
51358099482,gfg,261,152
51358100602,geg,96,60
51358134424,gad,228,164
51358142513,cac,283,137
51358144606,dfc,286,53
51358150575,cdc,289,151
51358189056,fad,14,43
51358202065,fba,74,111
51358218142,fgg,76,6
51358220637,bff,81,131
51358230687,gcb,7,123
51358249908,bad,155,154
51358261658,add,90,80
51358262340,ffg,222,163
51358279885,gfd,59,9
51358280127,cae,207,242
51358280261,gea,236,390
51358301576,daa,118,315
51358327454,gee,145,5
51358333726,feb,266,11
51358337724,beb,33,49
51358338274,fed,127,172
51358338543,dgg,196,84
51358353406,fea,58,379
51358371841,egb,13,112
51358386639,ced,12,115
51358387555,fae,287,148
51358403715,dbd,232,189
51358404525,gaa,285,195
51358410755,ddf,45,129
51358445523,dcd,191,336
51358450186,dgb,206,255
51358467764,daa,50,330
51358485423,fec,200,139
51358493524,aag,108,150
51358507998,gcd,222,203
51358512269,dcc,290,177
51358514991,bga,223,38
51358521666,dgg,11,69
51358531875,dfd,147,14
51358533736,cef,41,89
51358536198,abd,133,314
51358547791,gda,243,111
51358570117,aae,252,263
51358578843,cbe,48,72
51358600292,cde,195,246
51358664693,ffb,30,313
51358680754,ggd,107,19
51358682433,cfb,159,126
51358698118,dae,264,235
51358701988,adc,116,44
51358713908,adf,29,178
51358726858,daf,58,55
51358736043,gfc,32,46
51358740516,ecg,111,36
51358752915,gaf,230,108
51358764052,ebg,18,158
51358770566,cag,229,9
51358778477,bef,20,112
51358816783,acf,102,132
51358836446,afa,241,243
51358850370,gea,188,417
51358866530,bab,92,89
51358866681,ffa,41,488
51358896643,ebg,242,135
51358914637,faa,204,10
51358931654,gae,54,557
51358954591,ead,58,189
51358966472,fbc,246,413
51358971157,cgb,252,160
51358976635,acg,263,71
51358986923,dbc,179,8
51358995319,cbg,196,75
51359001721,cdb,20,184
51359006199,fbd,275,437
51359084592,efb,127,159
51359100081,gcf,220,63
51359100298,bge,193,179
51359103292,egd,267,184
51359122987,aea,35,113
51359129366,abf,280,315
51359131694,dgb,134,204
51359151698,edb,245,140
51359187795,agb,19,229
51359193689,eag,272,240
51359201990,gef,242,31
51359215664,cfe,172,20
51359216203,ccc,112,127
51359220674,gff,70,303
51359222622,dea,12,110
51359232362,aab,23,207
51359291488,ebf,209,27
51359300455,dba,200,169
51359328275,egf,21,201
51359330620,bde,177,59
51359337099,dee,196,177
51359350138,ceg,284,230
51359352083,bed,252,91
51359399155,efb,226,138
51359411584,adc,43,37
51359433389,gdb,19,241
51359449911,cfc,201,43
51359461856,bbf,7,325
51359503077,ecg,290,42
51359545004,gcf,82,50
51359548056,caf,190,55
51359548160,cee,125,9
51359549880,gbb,71,104
51359564903,dca,54,22
51359602987,dfg,253,190
51359614740,dbb,29,171
51359622704,gag,37,108
51359628532,baa,86,193
51359649375,edg,37,224
51359693258,ebc,267,86
51359703769,bda,35,17
51359729401,gfa,257,210
51359742616,bfb,200,81
51359751695,bag,297,141
51359755886,gff,287,348
51359770256,cfa,70,389
51359772470,bbg,201,35
51359807155,gaa,112,220
51359827539,fdg,22,200
51359846209,gac,281,185
51359941275,bbf,251,305
51359957477,bbe,286,56
51359983773,bef,277,133
51359988392,def,268,5
51360008480,eae,289,50
51360017520,aaf,142,43
51360022999,eaf,68,159
51360051213,eed,1,108
51360076373,edf,279,56
51360076560,cea,48,273
51360080339,fbg,93,163
51360107347,gde,248,194
51360124559,fga,62,370
51360132528,eda,259,333
51360133231,abc,204,106
51360148731,cdg,129,229
51360183767,fda,254,205
51360229117,ffg,58,177
51360251999,faf,129,53
51360278047,aae,293,260
51360291850,bgg,238,52
51360301843,cab,267,176
51360303217,cgd,289,136
51360307049,edc,12,174
51360314134,eeg,193,387
51360329234,gdc,267,202
51360349471,ffc,209,51
51360352791,gcc,254,117
51360364619,agg,167,129
51360378372,ccd,58,194
51360421221,cgg,226,330
51360442421,ged,290,36
51360472963,bgc,243,28
51360477228,gcb,92,98
51360478006,ebd,129,274
51360485149,eff,94,192
51360487262,gfe,228,47
51360490145,efc,101,58
51360514698,cgf,250,47
51360518444,eea,47,30
51360545449,bcb,206,38
51360551158,afg,110,320
51360553328,aed,107,103
51360556891,aac,204,57
51360557608,fbe,124,163
51360558920,dbg,138,96
51360577234,bdb,260,60
51360585002,eda,37,279
51360593519,adb,34,86
51360597547,caa,31,128
51360599183,cdd,234,64
51360612320,bgb,116,28
